"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"",78,-57.829660527658,1.61995235843177,0.723392694661401,0.304093056378086,-0.454450199168109,-0.157086499329767,-0.587561068167669,1.14912901833013,0.206125312041463,0.339946200654789,-0.355118523689062,0.232359619447494,-0.0587235461832055,-0.228099180852902,-0.382526380726221,0.137120938860608,1.73645705329514,0.789909163996409,0.878658491449206,-0.79028049553379
"",79,-57.6085725494748,1.62659477627346,0.726235937017842,0.305233124338615,-0.454930481969596,-0.158194435297354,-0.588678735206465,1.15657720229765,0.207153215610694,0.341072800688193,-0.35662011635529,0.235509105316111,-0.0613085967568006,-0.229293654624911,-0.386079855955192,0.137891425083023,1.74331328904843,0.792598354409078,0.880341222718362,-0.790716126685571
"",80,-57.3918085402403,1.63316683195437,0.729041708376953,0.306346450307088,-0.455387003438289,-0.159293167600827,-0.589779699288624,1.16396199454698,0.208174255638468,0.342194059820834,-0.358112874970286,0.238627590542406,-0.0638859981895966,-0.230465865813565,-0.38960318555497,0.138661636928917,1.75011393038102,0.79524841093098,0.881996951702097,-0.791134729259334
"",81,-57.1792325923907,1.63967012962244,0.731810934866712,0.307433841958144,-0.455820652619933,-0.160382871210949,-0.5908644812614,1.17128459665169,0.209188530572291,0.34331016051997,-0.359596827157269,0.241715561277089,-0.0664556149127191,-0.231616404845752,-0.393096926607713,0.139431411517672,1.75686013142721,0.797860407145206,0.883626568483196,-0.791536896576006
"",82,-56.9707146895645,1.64610621622892,0.734544511429427,0.308496078666878,-0.45623228535153,-0.16146371537311,-0.591933576821119,1.17854617723637,0.210196135427116,0.344421273518965,-0.361072000869838,0.244773496571249,-0.0690173211599582,-0.232745843364884,-0.396561625191643,0.140200593323173,1.76355300418954,0.800435376072127,0.885230926199678,-0.79192319556964
"",83,-56.7661303824145,1.65247658426196,0.737243303136523,0.309533912607866,-0.456622725612042,-0.162535863847332,-0.592987457976125,1.18574787310635,0.211197161982783,0.345527558596374,-0.3625384245046,0.247801868237009,-0.0715710004041575,-0.233854734880522,-0.399997816463831,0.140969033920739,1.77019362073728,0.802974312023555,0.886810842904004,-0.792294168261818
"",84,-56.565360485964,1.65878267432004,0.739908146436707,0.310548069809911,-0.456992766811857,-0.163599475137593,-0.594026574415118,1.19289079033048,0.212191698967543,0.346629165301925,-0.363996126994958,0.250801140739689,-0.0741165448284802,-0.234943615396993,-0.403406024757427,0.141736591737959,1.77678301525904,0.805478172360139,0.88836710331109,-0.792650333137159
"",85,-56.368290796829,1.66502587753605,0.742539850341486,0.311539251168184,-0.457343173024246,-0.164654702710924,-0.595051354787553,1.19997600527937,0.213179832228783,0.347726233633243,-0.365445137888228,0.253771771118199,-0.0766538548301572,-0.23601300402134,-0.406786763691612,0.142503131809996,1.78332218598087,0.807947879157689,0.889900460442905,-0.792992186427582
"",86,-56.1748118287778,1.67120753786235,0.745139197551736,0.312508133415404,-0.457674680161842,-0.165701695206695,-0.596062207902281,1.2070045656215,0.214161644891969,0.348818894666822,-0.366885487407955,0.256714208930672,-0.0791828385545036,-0.237063403550997,-0.410140536292747,0.143268525539813,1.78981209696027,0.81038432078769,0.891411637176839,-0.793320203312326
"",87,-55.9848185652511,1.67732895422592,0.747706945528766,0.313455370053646,-0.457987997100953,-0.166740596636525,-0.597059523850111,1.21397749127927,0.215137217508725,0.349907271146503,-0.368317206503174,0.259628896222653,-0.0817034114571553,-0.238095301041628,-0.413467835125269,0.144032650463686,1.79625367976551,0.81278835341696,0.89290132770443,-0.793634839040121
"",88,-55.798210227564,1.68339138256256,0.750243827513084,0.314381592248317,-0.458283806756357,-0.167771546575208,-0.598043675055581,1.22089577534688,0.216106628194897,0.350991478032459,-0.36974032688612,0.262516267515366,-0.0842154958926436,-0.239109168355557,-0.416769142431054,0.144795390022293,1.80264783504904,0.815160802431064,0.894370198906519,-0.793936529979357
"",89,-55.6148900576289,1.68939603773775,0.752750553493855,0.315287409685798,-0.458562767109059,-0.168794680343044,-0.599015017262782,1.2277603849721,0.217069952759377,0.352071623013459,-0.371154881059785,0.265376749811843,-0.0867190207275494,-0.240105462691272,-0.420044930276052,0.14555663333763,1.80899543402279,0.817502463785814,0.895818891650433,-0.794225694601596
"",90,-55.4347651141426,1.69534409536185,0.755227811131851,0.316173411396184,-0.458825512189347,-0.169810129179955,-0.599973890459764,1.23457226220342,0.218027264824383,0.353147806984975,-0.372560902336546,0.268210762618898,-0.0892139209766233,-0.241084627094486,-0.423295660703119,0.146316274995898,1.81529731984282,0.819814105290901,0.897248022014356,-0.79450273440334
"",91,-55.2577460812537,1.70123669350627,0.757676266638497,0.317040166542539,-0.459072653017324,-0.170818020411734,-0.600920619745676,1.24133232480447,0.218978635937845,0.354220124495503,-0.373958424848959,0.271018717983095,-0.0917001374603678,-0.24204709095124,-0.426521785890042,0.147074214836504,1.82155430890976,0.822096467829447,0.898658182443643,-0.794768034770545
"",92,-55.0837470888259,1.70707493432709,0.760096565613454,0.317888225178001,-0.45930477850298,-0.171818477608796,-0.601855516144511,1.24804146703703,0.219924135678494,0.355288664163303,-0.375347483553733,0.273801020539065,-0.0941776164826897,-0.242993270463559,-0.429723748311901,0.147830357747233,1.82776719209135,0.824350266517047,0.900049942843504,-0.795021965790016
"",93,-54.9126855434683,1.71285988560183,0.762489333843022,0.318718118972043,-0.459522456307764,-0.172811620737739,-0.602778877369045,1.25470056041419,0.220863831754182,0.35635350906557,-0.37672811422974,0.27655806756867,-0.0966463095273284,-0.243923569108165,-0.432901980906904,0.148584613465652,1.83393673587247,0.826576191803637,0.901423851612112,-0.795264883011463
"",94,-54.7444819695833,1.71859258218494,0.764855178061512,0.319530361907149,-0.459726233669458,-0.173797566306057,-0.603690988538274,1.26131045442494,0.221797790093942,0.35741473710195,-0.378100353470883,0.279290249069628,-0.0991061729718624,-0.244838378078756,-0.43605690724501,0.149336896386725,1.84006368343804,0.828774910521311,0.902780436617935,-0.795497128163721
"",95,-54.5790598597408,1.72427402738696,0.76719468667757,0.320325450947114,-0.459916638192115,-0.174776427500299,-0.604592122851446,1.26787197723161,0.222726074934244,0.358472421334129,-0.37946423867451,0.281997947832403,-0.101557167818175,-0.245738076712346,-0.43918894169863,0.150087125376642,1.84614875569332,0.830947066881054,0.904120206124759,-0.79571902982832
"",96,-54.4163455337236,1.72990519428215,0.769508430467351,0.321103866678133,-0.460094178602677,-0.175748314317983,-0.605482542221539,1.27438593634116,0.223648748899854,0.359526630303126,-0.380819808026018,0.284681539524213,-0.103999259438342,-0.246623032900187,-0.442298489614839,0.150835223592793,1.85219265222613,0.833093283421133,0.905443649667683,-0.795930904073388
"",97,-54.2562680056841,1.73548702694886,0.771796963236293,0.321866073923804,-0.460259345475828,-0.176713333693535,-0.606362497870841,1.28085311925166,0.224565873079697,0.360577428325788,-0.382167100480214,0.287341392779181,-0.106432417334979,-0.247493603483764,-0.445385947488522,0.151581118309839,1.85819605221483,0.835214161909772,0.906751238883081,-0.796133055050578
"",98,-54.0987588588304,1.7410204416467,0.774060822451162,0.322612522335123,-0.460412611928544,-0.177671589618541,-0.607232230891112,1.28727429407492,0.225477507098068,0.361624875771902,-0.383506155739931,0.289977869293698,-0.10885661491514,-0.248350134636342,-0.448451703136005,0.15232474075177,1.86415961528592,0.837310284204543,0.908043428295328,-0.796325775557557
"",99,-53.9437521271794,1.74650632793436,0.7763005298439,0.323343646956512,-0.460554434285737,-0.178623183256556,-0.608091972770608,1.29365021013632,0.226383709181523,0.362669029323204,-0.384837014232363,0.292591323926197,-0.111271829276941,-0.249192962230578,-0.451496135868694,0.15306602592988,1.87008398232452,0.839382213070782,0.909320656062916,-0.796509347568358
"",100,-53.7911841838821,1.75194554973159,0.778516591988763,0.324059868768877,-0.460685252718293,-0.179568213052741,-0.608941945890107,1.29998159855287,0.227284536221753,0.363709942215511,-0.3861597170835,0.295182104800592,-0.11367804100812,-0.25002241219264,-0.454519616666356,0.15380491248651,1.87596977624098,0.841430492961206,0.910583344686366,-0.796684042733746
"",101,-53.6409936357097,1.75733894632847,0.780709500854106,0.324761595210647,-0.46080549185477,-0.180506774838548,-0.609782363989925,1.30626917279032,0.228180043834704,0.364747664465082,-0.38747430609104,0.297750553412733,-0.116075233995798,-0.250838800843331,-0.457522508349681,0.154541342544479,1.88181760269645,0.843455650758765,0.91183190168021,-0.796850122853574
"",102,-53.4931212232968,1.76268733334534,0.782879734330121,0.325449220677738,-0.460915561367928,-0.181438961931692,-0.610613432609771,1.31251362920027,0.229070286416226,0.365782243080275,-0.388780823696081,0.30029700473927,-0.118463395246786,-0.25164243522665,-0.460505165751817,0.155275261562026,1.88762805079012,0.845458196484662,0.913066720211133,-0.797007840322962
"",103,-53.3475097267741,1.76799150364586,0.785027756733735,0.32612312700329,-0.461015856537227,-0.182364865231635,-0.611435349503156,1.31871564753813,0.229955317194459,0.366813722259451,-0.39007931295388,0.302821787348399,-0.120842514717768,-0.252433613426249,-0.463467935888598,0.156006618193166,1.8934016937106,0.847438623973348,0.91428817970426,-0.79715743855399
"",104,-53.2041038764571,1.77325222820628,0.787154019291832,0.326783683918068,-0.461106758788356,-0.183284573310772,-0.612248305027961,1.32487589146257,0.230835188279194,0.36784214357605,-0.391369817503921,0.305325223512014,-0.123212585154797,-0.253212624870217,-0.466411158127223,0.156735364153293,1.89913908935373,0.849397411516219,0.915496646419405,-0.797299152374485
"",105,-53.0628502682592,1.77847025694304,0.789258960603864,0.327431249492297,-0.461188636210811,-0.184198172501553,-0.613052482514672,1.33099500901743,0.231709950708407,0.368867546151666,-0.392652381539519,0.30780762931884,-0.125573601941534,-0.253979750624607,-0.46933516435317,0.157461454089894,1.90484078090895,0.851335022475614,0.916692473999007,-0.797433208405351
"",106,-52.9236972835513,1.78364631950133,0.791343007084887,0.328066170559752,-0.461261844054497,-0.185105746979689,-0.613848058613655,1.33707363309665,0.232579654492144,0.369889966817928,-0.393927049777141,0.310269314788158,-0.127925562955717,-0.254735263676129,-0.472240279135165,0.158184845458224,1.91050729741619,0.853251905870648,0.917876003989351,-0.797559825417798
"",107,-52.7865950131878,1.78878112600663,0.793406573389973,0.328688783124821,-0.461326725206263,-0.18600737884367,-0.614635203622786,1.34311238189293,0.233444348653945,0.370909440267895,-0.39519386742563,0.312710583983797,-0.130268468433371,-0.255479429204398,-0.475126819888023,0.158905498401793,1.91613915429513,0.855148496936313,0.91904756633657,-0.797679214671713
"",108,-52.651495185446,1.7938753677813,0.795450062820916,0.329299412753271,-0.461383610647255,-0.186903148190735,-0.615414081796641,1.3491118593308,0.234304081269954,0.371925999197673,-0.396452880155459,0.31513173512808,-0.132602320840316,-0.256212504844124,-0.477995097033246,0.159623375637515,1.92173685384845,0.857025217657213,0.920207479858838,-0.797791580236364
"",109,-52.5183510976389,1.7989297180282,0.797473867716085,0.32989837494741,-0.461432819891923,-0.187793133189478,-0.616184851638388,1.35507265548477,0.235158899505877,0.372939674438874,-0.397704134068161,0.31753306071546,-0.134927124750532,-0.256934740937628,-0.480845414157239,0.160338442345369,1.92730088574071,0.858882477277209,0.921356052696067,-0.797897119294485
"",110,-52.3871175511923,1.80394483248308,0.799478369824237,0.33048597550629,-0.461474661409468,-0.188677410149251,-0.616947666175426,1.36099534698293,0.236008849651914,0.373950495082517,-0.39894767566604,0.319914847625622,-0.137242886730999,-0.25764638077804,-0.483678068167044,0.161050666062423,1.93283172745435,0.86072067278619,0.922493582738327,-0.797996022430785
"",111,-52.2577507899728,1.8089213500374,0.80146394066306,0.331062510871589,-0.461509433028499,-0.189556053586499,-0.617702673219768,1.36688049739693,0.236853977155801,0.37495848859493,-0.400183551822251,0.322277377235826,-0.139549615232633,-0.258347660843521,-0.48649334944351,0.161760016581076,1.93832984472405,0.862540189385112,0.923620358034164,-0.798088473905796
"",112,-52.130208441672,1.8138598933333,0.80343094186316,0.331628268459781,-0.461537422325612,-0.190429136288195,-0.618450015614089,1.37272865761847,0.237694326654076,0.375963680926166,-0.401411809751352,0.32462092553232,-0.141847320486965,-0.259038811022873,-0.489291541991839,0.162466465851365,1.94379569195081,0.864341400930398,0.924736657179886,-0.798174651915934
"",113,-52.0044494620865,1.818761069332,0.805379725498199,0.332183526981162,-0.461558906998587,-0.191296729372494,-0.619189831464301,1.37854036622319,0.238529942001685,0.376966096611416,-0.402632496980378,0.326945763220667,-0.144136014408241,-0.259720054832841,-0.492072923589423,0.163169987887204,1.94922971259692,0.866124670358709,0.925842749690839,-0.798254728840607
"",114,-51.8804340821066,1.82362546985719,0.807310634401805,0.332728556746294,-0.461574155224855,-0.192158902346747,-0.619922254359462,1.38431614982216,0.239360866300032,0.377965758865875,-0.403845661320508,0.329252155834839,-0.146415710500639,-0.260391609627432,-0.49483776593096,0.16387055867641,1.95463233956284,0.867890350093073,0.926938896355629,-0.798328871477108
"",115,-51.7581237572676,1.82845367211465,0.809224002471896,0.333263619960394,-0.461583426005868,-0.193015723162995,-0.620647413579779,1.39005652340158,0.24018714192356,0.37896268967348,-0.405051350839369,0.331540363844966,-0.148686423770303,-0.261053686799561,-0.49758633477079,0.16456815609437,1.96000399554716,0.869638782431268,0.928025349574181,-0.79839724126401
"",116,-51.6374811197293,1.83324623918939,0.811120154962977,0.333788971006174,-0.46158696949796,-0.19386725827107,-0.621365434293398,1.39576199065122,0.241008810544956,0.37995690986991,-0.406249613834022,0.333810642763636,-0.150948170641935,-0.261706491975311,-0.500318890062453,0.165262759821232,1.9653450933904,0.871370299917345,0.929102353680499,-0.798459994493728
"",117,-51.5184699325191,1.83800372052129,0.812999408766985,0.334304856715624,-0.461585027330283,-0.194713572669409,-0.622076437742666,1.40143304428177,0.241825913159076,0.380948439220225,-0.407440498804662,0.336063243250658,-0.153200968879688,-0.262350225201094,-0.503035686095426,0.16595435126247,1.97065603640369,0.873085225697104,0.930170145250895,-0.798517282514857
"",118,-51.4010550459473,1.84272665236067,0.814862072683177,0.334811516631193,-0.461577832910353,-0.195554729953695,-0.622780541420459,1.40707016633182,0.242638490105645,0.381937296491478,-0.408624054429052,0.338298411216219,-0.15544483751212,-0.262985081123987,-0.50573697162906,0.166642913472708,1.97593721868314,0.874783873858298,0.931228953398461,-0.798569251924878
"",119,-51.2852023560545,1.84741555820439,0.816708447677584,0.335309183256822,-0.461565611717729,-0.196390792363417,-0.623477859237172,1.41267382846462,0.243446581090823,0.382923499520636,-0.409800329537727,0.34051638792237,-0.157679796760981,-0.263611249165502,-0.508422990023701,0.16732843108267,1.98118902541063,0.876466549756307,0.932279000054463,-0.798616044753755
"",120,-51.1708787649677,1.85207094921389,0.818538827132479,0.335798082299251,-0.461548581586322,-0.197221820826467,-0.624168501678913,1.41824449225517,0.244250225207694,0.383907065278088,-0.410969373089956,0.342717410082793,-0.159905867973632,-0.264228913689051,-0.511093979369013,0.168010890229148,1.98641183314171,0.878133550325984,0.933320500237347,-0.798657798638941
"",121,-51.0580521431043,1.85669332461569,0.820353497086326,0.336278432900002,-0.461526952975813,-0.198047875001849,-0.624852575957402,1.42378260946787,0.245049460955749,0.384888009927046,-0.412131234150503,0.344901709960816,-0.162123073558889,-0.264838254161342,-0.513750172609512,0.168690278487848,1.99160601008148,0.879785164380316,0.934353662309963,-0.798694646992265
